nom,longitude,latitude,fonctionnel,secteur,image,date_creation,zone,limite,date_collecte,agent_collecteur,info_modifier_le,geometry
Poubelle ,1.2131083,6.1702302,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AMETEPE Afi Pierrette ,2024-11-03 20:03:33,POINT (302276.3904291646 682353.7167773489)
Poubelle ,1.2130264,6.1701161,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AMETEPE Afi Pierrette ,2024-11-03 20:03:33,POINT (302267.2864924364 682341.1281865018)
Poubelle ,1.2131333,6.1700734,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AMETEPE Afi Pierrette ,2024-11-03 20:03:33,POINT (302279.10129675106 682336.3605474477)
Poubelle ,1.213288,6.1700696,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AMETEPE Afi Pierrette ,2024-11-03 20:03:33,POINT (302296.2177221496 682335.8828889842)
Poubelle ,1.2116817,6.1718267,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AMIDOU faouziatou,2024-11-03 20:03:33,POINT (302119.0742557434 682530.8090729882)
Poubelle ,1.21169,6.171745,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AMIDOU faouziatou,2024-11-03 20:03:33,POINT (302119.96633230697 682521.7739822596)
Poubelle ,1.2117283,6.17166,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AMIDOU faouziatou,2024-11-03 20:03:33,POINT (302124.17779233004 682512.3590928754)
Poubelle ,1.2117283,6.17166,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AMIDOU faouziatou,2024-11-03 20:03:33,POINT (302124.17779233004 682512.3590928754)
Poubelle ,1.2117383,6.1715667,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AMIDOU faouziatou,2024-11-03 20:03:33,POINT (302125.25001886534 682502.0330984973)
Poubelle ,1.2117383,6.1715667,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AMIDOU faouziatou,2024-11-03 20:03:33,POINT (302125.25001886534 682502.0330984973)
Poubelle ,1.21042,6.171645,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AMIDOU faouziatou,2024-11-03 20:03:33,POINT (301979.35623355623 682511.1864149132)
Poubelle ,1.21038,6.17161,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AMIDOU faouziatou,2024-11-03 20:03:33,POINT (301974.9157342207 682507.3304295802)
Poubelle ,1.2141133,6.1728167,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AZOTI Croix ,2024-11-03 20:03:33,POINT (302388.59577357746 682639.3959601289)
Poubelle ,1.2141067,6.1725667,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AZOTI Croix ,2024-11-03 20:03:33,POINT (302387.76516342314 682611.7495063068)
Poubelle ,1.214805,6.1724617,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AZOTI Croix ,2024-11-03 20:03:33,POINT (302465.0226610726 682599.8778693394)
Poubelle ,1.214805,6.1724617,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AZOTI Croix ,2024-11-03 20:03:33,POINT (302465.0226610726 682599.8778693394)
Poubelle ,1.213345,6.1727567,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AZOTI Croix ,2024-11-03 20:03:33,POINT (302303.5290199904 682633.0454049871)
Poubelle ,1.2129883,6.1726217,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AZOTI Croix ,2024-11-03 20:03:33,POINT (302264.00055957574 682618.2474031821)
Poubelle ,1.2123767,6.172345,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AZOTI Croix ,2024-11-03 20:03:33,POINT (302196.1942797422 682587.8763931096)
Poubelle ,1.2121767,6.1720417,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AZOTI Croix ,2024-11-03 20:03:33,POINT (302173.9442616966 682554.4032841894)
poubelle ul0809 salle 13faseg,1.213235,6.1720133,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:33,AZOTI Croix ,2024-11-03 20:03:33,POINT (302291.07770745433 682550.8767282391)
Poubelle fanmilk,1.2131767,6.171305,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,AZOTI Croix ,2024-11-03 20:03:34,POINT (302284.35822039936 682472.5597188912)
Poubelle UL,1.2133167,6.1711133,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,AZOTI Croix ,2024-11-03 20:03:34,POINT (302299.7833633792 682451.3102328724)
Poubelle UL,1.2136417,6.1711533,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,AZOTI Croix ,2024-11-03 20:03:34,POINT (302335.7715835322 682455.6134444341)
Poubelle UL,1.2138267,6.172005,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,AZOTI Croix ,2024-11-03 20:03:34,POINT (302356.56451980333 682549.7354858505)
PoubellyUL,1.214365,6.1721117,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,AZOTI Croix ,2024-11-03 20:03:34,POINT (302416.1906309583 682561.3326080114)
Poubelle UL,1.21436,6.1721183,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,AZOTI Croix ,2024-11-03 20:03:34,POINT (302415.63966685336 682562.0717676732)
Poubelle UL 0809,1.2138317,6.1723433,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,AZOTI Croix ,2024-11-03 20:03:34,POINT (302357.24341446673 682587.1518508081)
Poubelle UL 0330,1.21378,6.1723517,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,AZOTI Croix ,2024-11-03 20:03:34,POINT (302351.52767260454 682588.0926572673)
Poubelle UL 0203,1.213445,6.1722717,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,AZOTI Croix ,2024-11-03 20:03:34,POINT (302314.4178272744 682579.3693416835)
Poubelle ,1.215712,6.1706753,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,Abel ,2024-11-03 20:03:34,POINT (302564.75040576654 682401.97905708)
Poubelle ,1.2157516,6.1706792,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,Abel ,2024-11-03 20:03:34,POINT (302569.14060175314 682402.3956841904)
Poubelle ,1.2158184,6.1706109,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,Abel ,2024-11-03 20:03:34,POINT (302576.5092090628 682394.813560203)
Poubelle ,1.2159561,6.1708485,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,Abel ,2024-11-03 20:03:34,POINT (302591.831440371 682421.0363799306)
Poubelle ,1.2157131,6.1709837,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,Abel ,2024-11-03 20:03:34,POINT (302564.98821420316 682436.0844858497)
Poubelle ,1.2156266,6.1709697,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,Abel ,2024-11-03 20:03:34,POINT (302555.41410423093 682434.5645049743)
Poubelle ,1.2155446,6.1709253,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,Abel ,2024-11-03 20:03:34,POINT (302546.31945949467 682429.6844617878)
Poubelle ,1.2156164,6.1709525,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,Abel ,2024-11-03 20:03:34,POINT (302554.2787485699 682432.6734143369)
Poubelle ,1.2156599,6.1708512,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,Abel ,2024-11-03 20:03:34,POINT (302559.05609598407 682421.444738199)
Poubelle ,1.2156839,6.1707373,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,Abel ,2024-11-03 20:03:34,POINT (302561.6667246338 682408.8408578968)
Poubelle ,1.2154137,6.170815,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,Abel ,2024-11-03 20:03:34,POINT (302531.7896337366 682417.5324460426)
Poubelle ,1.2153905,6.1709616,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,Abel ,2024-11-03 20:03:34,POINT (302529.2723138407 682433.7580646352)
Poubelle ,1.2159535,6.171616,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,Abel ,2024-11-03 20:03:34,POINT (302591.83526953787 682505.9249689581)
Poubelle ,1.2155058,6.1716759,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:34,Abel ,2024-11-03 20:03:34,POINT (302542.3028449982 682512.7174493978)
Poubelle ,1.2154703,6.1716922,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:35,Abel ,2024-11-03 20:03:35,POINT (302538.37209923647 682514.5296578241)
Poubelle ,1.2153992,6.1718229,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:35,Abel ,2024-11-03 20:03:35,POINT (302530.55436703516 682529.014541962)
Poubelle ,1.2153807,6.1718436,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:35,Abel ,2024-11-03 20:03:35,POINT (302528.5124551889 682531.3033640516)
Poubelle ,1.215426,6.1718985,True,Campus Sud,,,"Sciences Juridiques, Lettres et Arts 1",limite UL,2024-11-03 20:03:35,Abel ,2024-11-03 20:03:35,POINT (302533.55060816254 682537.3582557103)
Poubelle ,1.2103557,6.1866279,True,Campus Nord,,,Sciences Economiques et de Gestion,limite UL,2024-11-03 20:03:35,Saguintaah ,2024-11-03 20:03:35,POINT (301977.8117293275 684168.2548768902)
